State,Num1
END,488
END,488
END,491
END,486
END,492
END,490
END,486
END,492
END,488
END,489
END,491
END,486
END,492
END,490
END,486
END,492
END,488
END,490
END,492
END,486
END,492
END,490
END,487
END,492
END,488
END,490
END,492
END,486
END,492
END,490
END,487
END,492
END,488
END,490
END,492
END,486
END,492
END,490
END,487
END,493
END,488
END,491
END,492
END,486
END,493
END,490
END,488
END,493
END,488
END,491
END,492
END,486
END,493
END,490
END,488
END,493
END,488
END,492
END,493
END,487
END,493
END,490
END,489
END,493
END,488
END,492
END,493
END,487
END,494
END,490
END,489
END,493
END,488
END,493
END,493
END,487
END,493
END,490
END,489
END,493
END,488
END,493
END,493
END,487
END,494
END,490
END,490
END,494
END,488
END,493
END,493
END,487
END,494
END,490
END,490
END,494
END,488
END,494
END,493
END,488
END,494
END,490
END,490
END,494
END,488
END,494
END,493
END,488
END,494
END,490
END,491
END,494
END,488
END,494
END,493
END,488
END,494
END,490
END,491
END,494
END,488
END,494
END,493
END,489
END,494
END,490
END,492
END,494
END,488
END,494
END,493
END,490
END,494
END,490
END,492
END,494
END,488
END,495
END,492
END,489
END,495
END,490
END,493
END,494
END,488
END,495
END,493
END,489
END,495
END,491
END,493
END,494
END,489
END,495
END,492
END,490
END,495
END,490
END,494
END,495
END,489
END,495
END,492
END,490
END,495
END,490
END,494
END,495
END,489
END,495
END,492
END,491
END,495
END,490
END,494
END,495
END,489
END,495
END,493
END,491
END,495
END,490
END,495
END,495
END,489
END,496
END,492
END,491
END,496
END,491
END,495
END,495
END,489
END,496
END,492
END,492
END,496
END,490
END,496
END,495
END,489
END,496
END,492
END,492
END,496
END,490
END,496
END,495
END,490
END,496
END,492
END,492
END,496
END,490
END,496
END,495
END,490
END,496
END,492
END,493
END,496
END,490
END,496
END,495
END,490
END,496
END,492
END,493
END,496
END,490
END,496
END,495
END,491
END,497
END,492
END,494
END,496
END,490
END,497
END,495
END,491
END,497
END,493
END,494
END,497
END,491
END,497
END,495
END,491
END,497
END,492
END,495
END,497
END,491
END,497
END,496
END,492
END,497
END,493
END,495
END,497
END,491
END,497
END,495
END,492
END,497
END,492
END,495
END,498
END,490
END,497
