Num1
1.681
1.681
1.667
1.652
1.662
1.676
1.662
1.652
1.667
1.681
1.676
1.662
1.667
1.681
1.667
1.642
1.642
1.652
1.642
1.623
1.603
1.613
1.608
1.584
1.588
1.618
1.652
1.691
1.764
1.867
1.97
2.038
2.097
2.17
2.219
2.219
2.195
2.165
2.126
2.048
1.955
1.882
1.823
1.755
1.686
1.637
1.628
1.623
1.603
1.613
1.652
1.676
1.681
1.672
1.681
1.686
1.657
1.632
1.647
1.657
1.647
1.632
1.642
1.657
1.652
1.632
1.647
1.662
1.662
1.647
1.647
1.662
1.662
1.637
1.637
1.662
1.667
1.657
1.647
1.657
1.672
1.652
1.642
1.652
1.667
1.662
1.657
1.662
1.686
1.681
1.667
1.676
1.696
1.696
1.686
1.681
1.696
1.696
1.667
1.667
1.691
1.701
1.696
1.691
1.706
1.72
1.701
1.691
1.711
1.72
1.706
1.696
1.696
1.716
1.716
1.701
1.716
1.735
1.73
1.725
1.72
1.74
1.745
1.72
1.72
1.745
1.75
1.74
1.73
1.745
1.75
1.725
1.711
1.725
1.74
1.735
1.735
1.74
1.76
1.755
1.74
1.75
1.764
1.755
1.74
1.74
1.755
1.76
1.73
1.725
1.745
1.745
1.735
1.72
1.73
1.74
1.725
1.716
1.735
1.745
1.74
1.725
1.725
1.74
1.73
1.701
1.706
1.716
1.711
1.696
1.691
1.706
1.706
1.676
1.676
1.691
1.691
1.676
1.667
1.676
1.686
1.667
1.657
1.667
1.681
1.667
1.647
1.647
1.662
1.652
1.632
1.647
1.672
1.676
1.672
1.667
1.686
1.681
1.652
1.647
1.662
1.662
1.652
1.647
1.662
1.681
1.662
1.652
1.672
1.686
1.681
1.672
1.672
1.686
1.676
1.652
1.657
1.672
1.667
1.652
1.652
1.667
1.672
1.652
1.657
1.681
1.691
1.681
1.672
1.681
1.696
1.667
1.652
1.672
1.686
1.681
1.676
1.681
1.696
1.686
1.662
1.667
1.676
1.667
1.657
1.652
1.667
1.676
1.652
1.652
1.672
1.681
1.672
1.662
1.672
1.681
1.657
1.642
1.652
1.667
1.662
1.652
1.662
1.686
1.686
1.672
1.686
1.711
1.706
1.696
1.691
1.711
1.711
1.691
1.691
1.716
1.72
1.716
1.711
1.73
1.75
1.735
1.73
1.745
1.76
1.745
1.735
1.735
1.75
1.735
1.711
1.72
1.73
1.725
1.711
1.706
1.716
1.711
1.672
1.662
1.681
1.681
1.667
1.652
1.657
1.667
1.642
1.632
1.652
1.667
1.667
1.662
1.672
1.696
1.691
1.667
1.672
1.681
1.662
1.637
1.623
1.628
1.618
1.584
1.584
1.608
1.628
1.647
1.681
1.76
1.843
1.906
1.97
2.043
2.102
2.121
2.116
2.107
2.087
2.028
1.945
1.891
1.843
1.769
1.701
1.652
1.637
1.623
1.593
1.598
1.632
1.652
1.657
1.657
1.672
1.681
1.652
1.637
1.652
1.662
1.652
1.647
1.657
1.676
1.667
1.642
1.647
1.667
1.657
1.647
1.642
1.667
1.672
1.647
1.652
1.676
1.681
1.667
1.657
1.662
1.672
1.647
1.632
1.652
1.667
1.667
1.662
1.672
1.696
1.686
1.667
1.676
1.696
1.691
1.672
1.667
1.686
1.696
1.676
1.681
1.706
1.711
1.701
1.691
1.701
1.711
1.686
1.676
1.696
1.711
1.711
1.706
1.716
1.735
1.725
1.706
1.72
1.74
1.735
1.725
1.725
1.74
1.745
1.72
1.72
1.74
1.745
1.735
1.73
1.75
1.76
1.74
1.725
1.74
1.75
1.74
1.73
1.74
1.755
1.745
1.72
1.725
1.74
1.74
1.725
1.725
1.745
1.745
1.72
1.72
1.74
1.74
1.725
1.711
1.725
1.74
1.72
1.716
1.735
1.745
1.73
1.716
1.711
1.716
1.696
1.676
1.681
1.696
1.691
1.681
1.681
1.696
1.696
1.667
1.657
1.672
1.672
1.657
1.647
1.657
1.662
1.637
1.623
1.637
1.647
1.642
1.628
1.632
1.642
1.632
1.618
1.628
1.647
1.647
1.632
1.637
1.652
1.657
1.632
1.637
1.657
1.657
1.642
1.637
1.647
1.657
1.642
1.628
1.647
1.657
1.647
1.637
1.642
1.662
1.657
1.637
1.652
1.667
1.667
1.652
1.652
1.667
1.667
1.647
1.647
1.667
1.672
1.657
1.647
1.657
1.667
1.642
1.632
1.647
1.657
1.647
1.642
1.652
1.667
1.657
1.637
1.652
1.667
1.657
1.647
1.642
1.657
1.662
1.632
1.637
1.657
1.662
1.652
1.647
1.662
1.672
1.657
1.652
1.676
1.691
1.681
1.672
1.676
1.691
1.686
1.672
1.686
1.706
1.706
1.701
1.706
1.725
1.725
1.696
1.696
1.716
1.716
1.711
1.701
1.716
1.725
1.701
1.681
1.696
1.691
1.676
1.657
1.657
1.672
1.657
1.632
1.642
1.657
1.652
1.642
1.637
1.652
1.647
1.623
1.623
1.637
1.637
1.623
1.618
1.632
1.642
1.618
1.603
1.613
1.613
1.588
1.569
