
END,1.657,0.000
END,1.667,0.000
END,1.642,0.000
END,1.632,0.000
END,1.647,0.000
END,1.657,0.000
END,1.647,0.000
END,1.632,0.000
END,1.632,0.000
END,1.642,0.000
END,1.623,0.000
END,1.603,0.000
END,1.623,0.000
END,1.647,0.000
END,1.652,0.000
END,1.652,0.000
END,1.647,0.000
END,1.657,0.000
END,1.652,0.000
END,1.628,0.000
END,1.623,0.000
END,1.637,0.000
END,1.632,0.000
END,1.618,0.000
END,1.623,0.000
END,1.642,0.000
END,1.652,0.000
END,1.628,0.000
END,1.623,0.000
END,1.637,0.000
END,1.642,0.000
END,1.628,0.000
END,1.618,0.000
END,1.628,0.000
END,1.652,0.000
END,1.642,0.000
END,1.628,0.000
END,1.647,0.000
END,1.667,0.000
END,1.667,0.000
END,1.657,0.000
END,1.657,0.000
END,1.681,0.000
END,1.686,0.000
END,1.662,0.000
END,1.662,0.000
END,1.672,0.000
END,1.662,0.000
END,1.642,0.000
END,1.628,0.000
END,1.637,0.000
END,1.642,0.000
END,1.623,0.000
END,1.613,0.000
END,1.623,0.000
END,1.628,0.000
END,1.618,0.000
END,1.603,0.000
END,1.608,0.000
END,1.628,0.000
END,1.618,0.000
END,1.603,0.000
END,1.628,0.000
END,1.657,0.000
END,1.662,0.000
END,1.657,0.000
END,1.652,0.000
END,1.667,0.000
END,1.662,0.000
END,1.632,0.000
END,1.628,0.000
END,1.637,0.000
END,1.628,0.000
END,1.613,0.000
END,1.603,0.000
END,1.618,0.000
END,1.632,0.000
END,1.613,0.000
END,1.608,0.000
END,1.632,0.000
END,1.647,0.000
END,1.662,0.000
END,1.667,0.000
END,1.681,0.000
END,1.701,0.000
END,1.686,0.000
END,1.662,0.000
END,1.672,0.000
END,1.681,0.000
END,1.676,0.000
END,1.667,0.000
END,1.672,0.000
END,1.691,0.000
END,1.691,0.000
END,1.657,0.000
END,1.652,0.000
END,1.657,0.000
END,1.647,0.000
END,1.628,0.000
END,1.608,0.000
END,1.618,0.000
END,1.632,0.000
END,1.613,0.000
END,1.613,0.000
END,1.642,0.000
END,1.657,0.000
END,1.647,0.000
END,1.632,0.000
END,1.637,0.000
END,1.657,0.000
END,1.652,0.000
END,1.632,0.000
END,1.642,0.000
END,1.662,0.000
END,1.662,0.000
END,1.652,0.000
END,1.647,0.000
END,1.657,0.000
END,1.657,0.000
END,1.637,0.000
END,1.642,0.000
END,1.662,0.000
END,1.667,0.000
END,1.652,0.000
END,1.642,0.000
END,1.652,0.000
END,1.667,0.000
END,1.642,0.000
END,1.642,0.000
END,1.667,0.000
END,1.681,0.000
END,1.676,0.000
END,1.667,0.000
END,1.667,0.000
END,1.681,0.000
END,1.662,0.000
END,1.637,0.000
END,1.647,0.000
END,1.667,0.000
END,1.667,0.000
END,1.657,0.000
END,1.662,0.000
END,1.676,0.000
END,1.676,0.000
END,1.647,0.000
END,1.642,0.000
END,1.657,0.000
END,1.657,0.000
END,1.647,0.000
END,1.652,0.000
END,1.681,0.000
END,1.696,0.000
END,1.672,0.000
END,1.652,0.000
END,1.657,0.000
END,1.652,0.000
END,1.637,0.000
END,1.628,0.000
END,1.642,0.000
END,1.662,0.000
END,1.667,0.000
END,1.667,0.000
END,1.696,0.000
END,1.720,0.000
END,1.720,0.000
END,1.701,0.000
END,1.681,0.000
END,1.676,0.000
END,1.657,0.000
END,1.632,0.000
END,1.647,0.000
END,1.681,0.000
END,1.696,0.000
END,1.701,0.000
END,1.706,0.000
END,1.720,0.000
END,1.725,0.000
END,1.701,0.000
END,1.691,0.000
END,1.701,0.000
END,1.696,0.000
END,1.686,0.000
END,1.672,0.000
END,1.691,0.000
END,1.716,0.000
END,1.701,0.000
END,1.676,0.000
END,1.672,0.000
END,1.681,0.000
END,1.672,0.000
END,1.657,0.000
END,1.652,0.000
END,1.676,0.000
END,1.686,0.000
END,1.676,0.000
END,1.686,0.000
END,1.711,0.000
END,1.706,0.000
END,1.691,0.000
END,1.676,0.000
END,1.676,0.000
END,1.676,0.000
END,1.642,0.000
END,1.637,0.000
END,1.672,0.000
END,1.701,0.000
END,1.706,0.000
END,1.701,0.000
END,1.716,0.000
END,1.730,0.000
END,1.716,0.000
END,1.691,0.000
END,1.691,0.000
END,1.696,0.000
END,1.681,0.000
END,1.662,0.000
END,1.657,0.000
END,1.676,0.000
END,1.681,0.000
END,1.662,0.000
END,1.662,0.000
END,1.676,0.000
END,1.676,0.000
END,1.662,0.000
END,1.657,0.000
END,1.672,0.000
END,1.686,0.000
END,1.662,0.000
END,1.647,0.000
END,1.662,0.000
END,1.667,0.000
END,1.657,0.000
END,1.647,0.000
END,1.657,0.000
END,1.672,0.000
END,1.652,0.000
END,1.628,0.000
END,1.632,0.000
END,1.642,0.000
END,1.632,0.000
END,1.618,0.000
END,1.618,0.000
END,1.642,0.000
END,1.647,0.000
END,1.632,0.000
END,1.647,0.000
END,1.676,0.000
END,1.686,0.000
END,1.676,0.000
END,1.662,0.000
END,1.667,0.000
END,1.672,0.000
END,1.637,0.000
END,1.618,0.000
END,1.632,0.000
END,1.647,0.000
END,1.647,0.000
END,1.647,0.000
END,1.672,0.000
END,1.711,0.000
END,1.730,0.000
END,1.750,0.000
END,1.799,0.000
END,1.852,0.000
END,1.882,0.000
END,1.901,0.000
END,1.921,0.000
END,1.945,0.000
END,1.940,3.372
END,1.891,3.372
END,1.857,3.372
END,1.823,3.372
END,1.760,3.372
END,1.672,3.372
END,1.598,3.372
END,1.544,3.372
