State,Num1
END,513
END,513
END,516
END,511
END,516
END,515
END,511
END,516
END,513
END,514
END,517
END,511
END,516
END,515
END,511
END,516
END,513
END,514
END,517
END,511
END,517
END,515
END,512
END,516
END,512
END,514
END,516
END,511
END,516
END,515
END,511
END,516
END,512
END,514
END,516
END,511
END,516
END,514
END,511
END,516
END,512
END,515
END,516
END,511
END,516
END,514
END,512
END,516
END,512
END,514
END,516
END,511
END,516
END,514
END,512
END,516
END,512
END,515
END,516
END,511
END,516
END,514
END,512
END,516
END,512
END,515
END,516
END,511
END,517
END,514
END,512
END,517
END,511
END,515
END,516
END,511
END,516
END,514
END,512
END,517
END,512
END,516
END,516
END,511
END,516
END,514
END,513
END,517
END,511
END,516
END,516
END,511
END,516
END,514
END,512
END,517
END,511
END,516
END,516
END,511
END,516
END,514
END,513
END,517
END,512
END,516
END,516
END,511
END,517
END,513
END,513
END,517
END,511
END,516
END,516
END,511
END,517
END,513
END,513
END,517
END,511
END,516
END,515
END,511
END,516
END,513
END,513
END,517
END,511
END,516
END,515
END,511
END,517
END,513
END,513
END,517
END,511
END,517
END,516
END,511
END,517
END,513
END,515
END,516
END,511
END,517
END,515
END,511
END,516
END,513
END,514
END,517
END,511
END,516
END,515
END,511
END,517
END,513
END,514
END,516
END,511
END,516
END,515
END,512
END,517
END,513
END,514
END,517
END,511
END,517
END,515
END,511
END,516
END,512
END,514
END,516
END,511
END,516
END,515
END,511
END,516
END,512
END,515
END,517
END,511
END,516
END,515
END,512
END,517
END,512
END,515
END,516
END,511
END,517
END,515
END,512
END,517
END,512
END,515
END,516
END,511
END,516
END,515
END,512
END,517
END,512
END,515
END,516
END,511
END,517
END,514
END,512
END,517
END,512
END,515
END,516
END,511
END,517
END,514
END,512
END,517
END,512
END,515
END,516
END,511
END,516
END,514
END,512
END,517
END,512
END,515
END,516
END,511
END,517
END,514
END,512
END,517
END,512
END,516
END,516
END,511
END,517
END,514
END,513
END,516
END,512
END,516
END,516
END,511
END,517
END,514
END,513
END,517
END,512
END,516
END,516
END,511
END,517
END,514
END,513
END,517
END,512
END,516
END,516
END,511
END,517
END,514
END,513
END,516
END,511
END,516
END,516
END,511
END,517
END,513
END,513
END,516
END,511
END,515
END,515
END,511
END,516
END,513
END,513
END,516
END,511
END,516
END,515
END,511
END,516
END,513
END,513
END,516
END,511
END,516
END,515
END,511
END,516
END,513
END,513
END,516
END,511
END,516
END,515
END,511
END,517
END,513
END,514
END,516
END,511
END,516
END,515
END,511
END,517
END,513
END,514
END,516
END,511
END,516
END,515
END,511
END,516
END,514
END,514
END,516
END,511
END,516
END,515
END,511
END,516
END,513
END,514
END,516
END,511
END,517
END,515
END,511
END,517
END,513
END,515
END,516
END,511
END,516
END,515
END,511
END,516
END,512
END,515
END,516
END,511
END,516
END,514
END,512
END,517
END,512
END,515
END,516
END,511
END,517
END,514
END,512
END,517
END,512
END,515
END,516
END,511
END,517
END,514
END,512
END,517
END,512
END,515
END,516
END,511
END,517
END,514
END,512
END,517
END,512
END,516
END,516
END,511
END,517
END,514
END,513
END,517
END,512
END,515
END,516
END,511
END,517
END,514
END,513
END,517
END,512
END,516
END,516
END,511
END,517
END,514
END,513
END,517
END,512
END,516
END,516
END,511
END,517
END,514
END,513
END,517
END,512
END,516
END,516
END,511
END,517
END,513
END,513
END,517
END,511
END,516
END,516
END,511
END,517
END,513
END,513
END,517
END,512
END,516
END,516
END,511
END,517
END,513
END,513
END,517
END,511
END,516
END,516
END,511
END,517
END,513
END,513
END,517
END,512
END,516
END,516
END,511
END,517
END,513
END,514
END,517
END,511
END,516
END,516
END,511
END,517
END,513
END,514
END,517
END,512
END,517
END,515
END,511
END,517
END,513
END,514
END,517
END,511
END,517
END,515
END,512
END,517
END,513
END,514
END,517
END,511
END,517
END,515
END,512
END,517
END,513
END,515
END,516
END,511
END,517
END,515
END,512
END,517
END,513
END,515
END,517
END,511
END,517
END,515
END,512
END,517
END,512
END,515
END,517
END,511
END,517
END,514
END,512
END,516
END,512
END,515
END,516
END,511
END,516
END,515
END,512
END,517
END,512
END,515
END,517
END,511
END,517
END,515
END,513
END,517
END,513
END,516
END,517
END,512
END,517
END,515
END,513
END,518
END,513
END,516
END,517
END,511
END,517
END,515
END,513
END,517
END,512
END,516
END,516
END,511
END,517
END,514
END,513
END,517
END,512
END,516
END,516
END,511
END,517
END,514
END,514
END,517
END,512
END,516
END,516
END,511
END,517
END,514
END,513
END,517
END,512
END,516
END,516
END,511
END,517
END,514
END,513
END,517
END,512
END,516
END,516
END,511
