Num1
1.735
1.735
1.73
1.73
1.745
1.74
1.725
1.735
1.745
1.745
1.745
1.745
1.76
1.764
1.75
1.755
1.764
1.769
1.769
1.764
1.774
1.789
1.779
1.774
1.789
1.799
1.799
1.799
1.808
1.823
1.818
1.808
1.818
1.833
1.838
1.838
1.838
1.852
1.862
1.852
1.852
1.872
1.877
1.877
1.872
1.882
1.887
1.877
1.867
1.877
1.882
1.877
1.872
1.872
1.887
1.877
1.862
1.867
1.872
1.867
1.857
1.848
1.852
1.848
1.828
1.818
1.823
1.818
1.804
1.789
1.789
1.789
1.764
1.75
1.75
1.745
1.735
1.72
1.711
1.716
1.701
1.681
1.681
1.681
1.676
1.662
1.652
1.662
1.657
1.637
1.628
1.637
1.632
1.628
1.618
1.623
1.628
1.613
1.603
1.608
1.618
1.618
1.613
1.613
1.623
1.618
1.603
1.608
1.623
1.623
1.618
1.618
1.628
1.628
1.613
1.613
1.628
1.632
1.628
1.623
1.632
1.637
1.628
1.618
1.628
1.637
1.632
1.628
1.632
1.642
1.637
1.628
1.632
1.647
1.647
1.642
1.637
1.647
1.652
1.632
1.632
1.642
1.647
1.642
1.642
1.647
1.657
1.647
1.637
1.647
1.652
1.647
1.642
1.642
1.652
1.647
1.632
1.637
1.647
1.652
1.647
1.647
1.657
1.657
1.642
1.642
1.652
1.652
1.647
1.637
1.642
1.652
1.642
1.632
1.642
1.652
1.652
1.647
1.647
1.657
1.647
1.628
1.632
1.642
1.642
1.637
1.637
1.652
1.662
1.647
1.652
1.662
1.672
1.667
1.662
1.672
1.686
1.676
1.672
1.691
1.706
1.706
1.706
1.711
1.72
1.711
1.691
1.691
1.696
1.691
1.681
1.676
1.681
1.681
1.657
1.652
1.652
1.652
1.637
1.628
1.632
1.637
1.623
1.613
1.623
1.637
1.632
1.628
1.628
1.637
1.637
1.623
1.623
1.632
1.632
1.628
1.628
1.637
1.637
1.623
1.618
1.628
1.632
1.628
1.623
1.632
1.637
1.628
1.623
1.628
1.637
1.637
1.628
1.632
1.647
1.647
1.637
1.652
1.676
1.686
1.696
1.711
1.73
1.75
1.745
1.76
1.779
1.784
1.774
1.75
1.735
1.716
1.672
1.632
1.608
1.584
1.549
1.52
1.505
1.5
1.486
1.461
1.457
1.461
1.466
1.471
1.486
1.52
1.554
1.574
1.613
1.657
1.691
1.706
1.711
1.72
1.725
1.701
1.681
1.681
1.681
1.676
1.676
1.681
1.696
1.696
1.686
1.691
1.706
1.706
1.701
1.701
1.716
1.72
1.706
1.706
1.72
1.725
1.725
1.72
1.73
1.74
1.725
1.716
1.725
1.735
1.735
1.73
1.73
1.74
1.74
1.725
1.73
1.745
1.745
1.74
1.745
1.76
1.764
1.75
1.75
1.764
1.769
1.764
1.764
1.774
1.784
1.774
1.769
1.784
1.794
1.794
1.794
1.799
1.813
1.813
1.804
1.813
1.828
1.838
1.833
1.838
1.852
1.857
1.843
1.843
1.857
1.862
1.862
1.862
1.872
1.887
1.877
1.872
1.882
1.891
1.887
1.877
1.877
1.887
1.882
1.867
1.867
1.877
1.872
1.862
1.852
1.857
1.852
1.828
1.818
1.823
1.823
1.808
1.799
1.794
1.794
1.774
1.755
1.755
1.755
1.745
1.73
1.72
1.725
1.711
1.691
1.686
1.686
1.681
1.667
1.657
1.662
1.662
1.642
1.632
1.642
1.642
1.632
1.623
1.628
1.632
1.618
1.608
1.618
1.628
1.623
1.613
1.618
1.623
1.618
1.603
1.603
1.618
1.618
1.613
1.618
1.628
1.632
1.618
1.613
1.628
1.632
1.628
1.623
1.628
1.637
1.628
1.618
1.628
1.642
1.637
1.632
1.637
1.647
1.642
1.628
1.632
1.642
1.647
1.637
1.637
1.652
1.652
1.637
1.637
1.647
1.652
1.647
1.642
1.647
1.652
1.642
1.632
1.642
1.652
1.647
1.642
1.642
1.657
1.652
1.637
1.642
1.652
1.652
1.642
1.642
1.652
1.657
1.637
1.637
1.647
1.652
1.647
1.642
1.647
1.657
1.642
1.632
1.642
1.652
1.647
1.642
1.642
1.652
1.652
1.632
1.637
1.647
1.647
1.642
1.642
1.652
1.652
1.637
1.632
1.642
1.647
1.647
1.642
1.652
1.667
1.657
1.652
1.667
1.676
1.676
1.676
1.681
1.701
1.701
1.691
1.696
1.711
1.716
1.706
1.701
1.711
1.711
1.691
1.681
1.691
1.691
1.681
1.672
1.667
1.667
1.647
1.628
1.628
1.632
1.628
1.618
1.623
1.632
1.632
1.618
1.628
1.642
1.642
1.637
1.632
1.637
1.637
1.623
1.613
1.623
1.628
1.623
1.618
1.623
1.632
1.623
1.613
1.623
1.628
1.628
1.618
1.618
1.632
1.628
1.613
1.623
1.637
1.642
1.637
1.642
1.657
1.667
1.657
1.667
1.691
1.711
1.716
1.725
1.745
1.769
1.764
1.76
1.764
1.755
1.73
1.701
1.672
1.657
1.623
1.574
1.549
1.54
1.52
1.505
1.486
1.481
1.471
1.452
1.447
1.461
1.481
1.5
1.525
1.569
1.618
1.642
1.662
1.696
1.716
1.716
1.706
1.696
1.696
1.681
1.662
1.667
1.681
1.686
1.686
1.686
1.701
1.706
1.691
1.686
1.701
1.706
1.701
1.701
1.706
1.716
1.706
1.701
1.711
1.725
1.72
1.72
1.72
1.735
1.73
1.716
1.72
1.735
1.735
1.73
1.73
1.74
1.745
1.735
1.73
1.745
1.75
1.75
1.745
1.76
1.769
1.76
1.75
1.764
1.774
1.769
1.764
1.769
1.779
1.779
1.769
1.774
1.794
1.799
1.799
1.799
1.808
1.818
1.808
1.813
1.828
1.838
1.838
1.838
1.848
1.862
1.857
1.848
1.862
1.872
1.872
1.867
1.872
1.882
1.882
1.867
1.867
1.877
1.877
1.872
1.867
1.872
1.877
1.857
1.852
1.862
1.862
1.852
1.838
1.838
1.838
1.818
1.804
1.804
1.808
1.794
1.779
1.774
1.774
1.764
1.735
1.725
1.73
1.72
1.711
1.701
1.701
1.701
1.676
1.667
1.672
1.667
1.657
1.647
1.647
1.652
1.637
1.623
1.628
1.632
1.628
1.613
1.613
1.623
1.618
1.603
1.608
1.618
1.618
1.613
1.608
1.618
1.623
1.603
1.603
1.618
1.623
1.618
1.618
1.623
1.637
1.628
1.618
1.628
1.637
1.632
1.623
1.628
